3,2911,ELJACK Nwal ,Oct 17 1988 ,2008,F,400,R1,2,0.494
4,3311,ALEXANDER Kineke ,Feb 21 1986 ,2008,F,400,R1,4,0.266
5,1971,BARTHOLOMEW Trish ,Oct 23 1986 ,2008,F,400,R1,5,0.162
6,2736,THIPE Tsholofelo ,Dec 09 1986 ,2008,F,400,R1,7,0.217
7,1004,SHALA Klodiana ,Aug 22 1979 ,2008,F,400,R1,6,0.147
8,2458,BATGEREL Munguntuya ,Nov 24 1988 ,2008,F,400,R1,9,0.247
1,3222,RICHARDS Sanya  ,Feb 26 1985  ,2008,F,400,R1,8,0.207
2,1984,POMPEY Aliann ,Mar 09 1978 ,2008,F,400,R1,4,0.225
3,2515,ABUGAN Folashade ,Dec 17 1990 ,2008,F,400,R1,5,0.276
4,2193,TANNO Asami ,Sep 25 1985 ,2008,F,400,R1,6,0.231
5,1946,NTOVA Dimitra ,Jul 02 1974 ,2008,F,400,R1,2,0.219
6,2229,TERESHKOVA Olga ,Oct 26 1984 ,2008,F,400,R1,3,0.217
7,2348,DAVIS Kia ,May 23 1976 ,2008,F,400,R1,7,0.307
1,1819,OHURUOGU Christine  ,May 17 1984  ,2008,F,400,R1,2,0.271
2,2746,GUSHCHINA Yulia ,Mar 04 1983 ,2008,F,400,R1,4,0.257
3,2448,MEDINA Gabriela ,Mar 03 1985 ,2008,F,400,R1,6,0.261
4,1076,LEWIS Tamsyn ,Jul 20 1978 ,2008,F,400,R1,7,0.187
6,2042,CUDDIHY Joanne ,May 11 1984 ,2008,F,400,R1,8,0.196
7,2347,ALI Ghada ,May 05 1989 ,2008,F,400,R1,5,0.289
1,2826,KAPACHINSKAYA Anastasia  ,Nov 20 1979  ,2008,F,400,R1,6,0.264
2,3154,WINEBERG Mary ,Jan 03 1980 ,2008,F,400,R1,7,0.197
3,1815,McCONNELL Lee ,Oct 09 1978 ,2008,F,400,R1,5,0.24
4,2009,PETRAHN Barbara ,Sep 16 1978 ,2008,F,400,R1,8,0.202
5,2683,RODRIGUEZ Carol ,Dec 26 1985 ,2008,F,400,R1,4,0.183
6,1986,ETIENNE Ginou ,Jan 12 1985 ,2008,F,400,R1,3,0.322
1,2127,GRENOT MARTINEZ Libania  ,Jul 12 1983  ,2008,F,400,R1,6,0.33
2,1198,MONTSHO Amantle ,Jul 04 1983 ,2008,F,400,R1,2,0.271
3,1303,MUIR Carline ,Oct 01 1987 ,2008,F,400,R1,4,0.253
4,1480,TERRERO Indira ,Nov 29 1985 ,2008,F,400,R1,5,0.396
5,1685,BULIKIOBO BATIMALA Makelesi ,Oct 23 1977 ,2008,F,400,R1,8,0.216
6,2027,KAUR Mandeep ,Apr 19 1988 ,2008,F,400,R1,3,0.348
7,3057,BAYIGGA Justine ,Jan 15 1979 ,2008,F,400,R1,7,0.325
1,2180,WHYTE Rosemarie  ,Sep 08 1986  ,2008,F,400,R1,4,0.207
2,1091,AMERTIL Christine ,Aug 18 1979 ,2008,F,400,R1,2,0.189
3,2527,ODUMOSU Ajoke ,Oct 27 1987 ,2008,F,400,R1,5,0.214
4,3247,TROTTER Deedee ,Dec 08 1982 ,2008,F,400,R1,8,0.256
5,2871,PONTEEN Tiandra ,Nov 09 1984 ,2008,F,400,R1,3,0.437
6,3074,YEFREMOVA Antonina ,Jul 19 1981 ,2008,F,400,R1,6,0.204
1,1482,ROBLES Dayron  ,Nov 19 1986  ,2008,M,H,F,6,0.183
2,3216,PAYNE David ,Jul 24 1982 ,2008,M,H,F,5,0.175
3,3211,OLIVER David ,Apr 24 1982 ,2008,M,H,F,7,0.158
4,1734,DOUCOURE Ladji ,Mar 28 1983 ,2008,M,H,F,8,0.17
5,2602,NOGA Artur ,May 02 1988 ,2008,M,H,F,4,0.169
6,2152,WIGNALL Maurice ,Apr 17 1976 ,2008,M,H,F,2,0.163
7,2131,PHILLIPS Richard ,Jan 26 1983 ,2008,M,H,F,3,0.154
8,1625,QUINONEZ Jackson ,Jun 12 1980 ,2008,M,H,F,9,0.187
1,3211,OLIVER David  ,Apr 24 1982  ,2008,M,H,S,6,0.169
2,2602,NOGA Artur ,May 02 1988 ,2008,M,H,S,5,0.181
3,1625,QUINONEZ Jackson ,Jun 12 1980 ,2008,M,H,S,9,0.173
4,2152,WIGNALL Maurice ,Apr 17 1976 ,2008,M,H,S,7,0.141
5,1405,SHI Dongpeng ,Jan 06 1984 ,2008,M,H,S,8,0.141
6,2497,van der WESTEN Marcel ,Aug 01 1976 ,2008,M,H,S,3,0.124
7,1107,BRATHWAITE Ryan ,Jun 06 1988 ,2008,M,H,S,4,0.147
8,1727,COCO-VILOIN Samuel ,Oct 19 1987 ,2008,M,H,S,2,0.187
1,1482,ROBLES Dayron  ,Nov 19 1986  ,2008,M,H,S,4,0.221
2,3216,PAYNE David ,Jul 24 1982 ,2008,M,H,S,6,0.177
3,1734,DOUCOURE Ladji ,Mar 28 1983 ,2008,M,H,S,5,0.183
4,2131,PHILLIPS Richard ,Jan 26 1983 ,2008,M,H,S,3,0.153
5,1951,DOUVALIDIS Konstadinos ,Mar 10 1987 ,2008,M,H,S,2,0.157
6,2499,SEDOC Gregory ,Oct 16 1981 ,2008,M,H,S,8,0.162
7,1528,SVOBODA Petr ,Oct 10 1984 ,2008,M,H,S,7,0.182
8,1426,VILLAR Paulo ,Jul 20 1978 ,2008,M,H,S,9,0.153
1,3211,OLIVER David  ,Apr 24 1982  ,2008,M,H,R2,5,0.156
2,1734,DOUCOURE Ladji ,Mar 28 1983 ,2008,M,H,R2,7,0.19
3,1625,QUINONEZ Jackson ,Jun 12 1980 ,2008,M,H,R2,4,0.167
4,2526,NURUDEEN Selim ,Feb 01 1983 ,2008,M,H,R2,9,0.194
5,1318,FORBES Ronald ,Apr 05 1985 ,2008,M,H,R2,3,0.175
6,1388,JI Wei ,Feb 05 1984 ,2008,M,H,R2,6,0.173
7,1221,da SILVA Anselmo ,Mar 22 1981 ,2008,M,H,R2,8,0.154
1,2152,WIGNALL Maurice  ,Apr 17 1976  ,2008,M,H,R2,8,0.173
2,1107,BRATHWAITE Ryan ,Jun 06 1988 ,2008,M,H,R2,5,0.162
3,1426,VILLAR Paulo ,Jul 20 1978 ,2008,M,H,R2,7,0.153
4,2497,van der WESTEN Marcel ,Aug 01 1976 ,2008,M,H,R2,4,0.149
5,1995,KISS Daniel ,Feb 12 1982 ,2008,M,H,R2,9,0.159
6,1834,SCOTT Allan ,Dec 27 1982 ,2008,M,H,R2,6,0.121
7,1985,DORIVAL Dudley ,Sep 01 1975 ,2008,M,H,R2,3,0.142
1,1482,ROBLES Dayron  ,Nov 19 1986  ,2008,M,H,R2,4,0.167
2,2602,NOGA Artur ,May 02 1988 ,2008,M,H,R2,6,0.161
3,2499,SEDOC Gregory ,Oct 16 1981 ,2008,M,H,R2,9,0.153
4,1727,COCO-VILOIN Samuel ,Oct 19 1987 ,2008,M,H,R2,8,0.188
5,1841,TURNER Andrew ,Sep 19 1980 ,2008,M,H,R2,5,0.147
6,2313,LEE Jung-joon ,Mar 26 1984 ,2008,M,H,R2,3,0.138
7,1099,SANDS Shamar ,Apr 30 1985 ,2008,M,H,R2,7,0.227
8,1856,ILARIANI David ,Jan 20 1981 ,2008,M,H,R2,2,0.149
1,3216,PAYNE David  ,Jul 24 1982  ,2008,M,H,R2,4,0.158
2,1528,SVOBODA Petr ,Oct 10 1984 ,2008,M,H,R2,7,0.175
3,1405,SHI Dongpeng ,Jan 06 1984 ,2008,M,H,R2,9,0.148
4,1951,DOUVALIDIS Konstadinos ,Mar 10 1987 ,2008,M,H,R2,5,0.159
5,2131,PHILLIPS Richard ,Jan 26 1983 ,2008,M,H,R2,8,0.136
6,3004,THOMAS Mikel ,Nov 23 1987 ,2008,M,H,R2,3,0.156
7,2828,PEREMOTA Igor ,Jan 14 1981 ,2008,M,H,R2,6,0.143
8,2684,COTTO Hector ,Aug 08 1984 ,2008,M,H,R2,2,0.152
1,1951,DOUVALIDIS Konstadinos  ,Mar 10 1987  ,2008,M,H,R1,8,0.149
2,2497,van der WESTEN Marcel ,Aug 01 1976 ,2008,M,H,R1,5,0.162
3,1834,SCOTT Allan ,Dec 27 1982 ,2008,M,H,R1,7,0.146
4,1727,COCO-VILOIN Samuel ,Oct 19 1987 ,2008,M,H,R1,4,0.176
5,2694,AL-THAWADI Mohammed Issa ,Nov 18 1981 ,2008,M,H,R1,3,0.127
6,1856,ILARIANI David ,Jan 20 1981 ,2008,M,H,R1,6,0.155
1,2602,NOGA Artur  ,May 02 1988  ,2008,M,H,R1,4,0.175
2,2828,PEREMOTA Igor ,Jan 14 1981 ,2008,M,H,R1,5,0.142
3,1995,KISS Daniel ,Feb 12 1982 ,2008,M,H,R1,6,0.153
4,1221,da SILVA Anselmo ,Mar 22 1981 ,2008,M,H,R1,8,0.137
5,2381,RANDRIAMIHAJA Joseph-Berlioz ,Nov 30 1975 ,2008,M,H,R1,3,0.174
1,3216,PAYNE David  ,Jul 24 1982  ,2008,M,H,R1,2,0.152
2,1734,DOUCOURE Ladji ,Mar 28 1983 ,2008,M,H,R1,6,0.155
3,2526,NURUDEEN Selim ,Feb 01 1983 ,2008,M,H,R1,8,0.174
4,2152,WIGNALL Maurice ,Apr 17 1976 ,2008,M,H,R1,5,0.174
5,1160,LYNSHA Maksim ,Apr 06 1985 ,2008,M,H,R1,7,0.196
6,1524,SAJDOK Stanislav ,Jul 22 1983 ,2008,M,H,R1,3,0.163
7,2191,NAITO Masato ,Jul 31 1980 ,2008,M,H,R1,4,0.168
1,1426,VILLAR Paulo  ,Jul 20 1978  ,2008,M,H,R1,4,0.144
2,1107,BRATHWAITE Ryan ,Jun 06 1988 ,2008,M,H,R1,2,0.156
3,1528,SVOBODA Petr ,Oct 10 1984 ,2008,M,H,R1,5,0.153
4,1405,SHI Dongpeng ,Jan 06 1984 ,2008,M,H,R1,7,0.203
5,1318,FORBES Ronald ,Apr 05 1985 ,2008,M,H,R1,8,0.17
6,2684,COTTO Hector ,Aug 08 1984 ,2008,M,H,R1,6,0.14
7,1985,DORIVAL Dudley ,Sep 01 1975 ,2008,M,H,R1,9,0.165
8,2551,RASHID Abdul ,Feb 15 1979 ,2008,M,H,R1,3,0.172
1,3211,OLIVER David  ,Apr 24 1982  ,2008,M,H,R1,6,0.167
2,1625,QUINONEZ Jackson ,Jun 12 1980 ,2008,M,H,R1,5,0.179
3,1099,SANDS Shamar ,Apr 30 1985 ,2008,M,H,R1,2,0.167
4,2499,SEDOC Gregory ,Oct 16 1981 ,2008,M,H,R1,3,0.155
5,2313,LEE Jung-joon ,Mar 26 1984 ,2008,M,H,R1,8,0.128
6,3004,THOMAS Mikel ,Nov 23 1987 ,2008,M,H,R1,4,0.159
7,2890,ZLATNAR Damjan ,Dec 16 1977 ,2008,M,H,R1,7,0.124
1,1482,ROBLES Dayron  ,Nov 19 1986  ,2008,M,H,R1,6,0.18
2,1841,TURNER Andrew ,Sep 19 1980 ,2008,M,H,R1,4,0.151
3,1388,JI Wei ,Feb 05 1984 ,2008,M,H,R1,5,0.186
4,2131,PHILLIPS Richard ,Jan 26 1983 ,2008,M,H,R1,8,0.16
5,2755,BORISOV Evgeniy ,Mar 07 1984 ,2008,M,H,R1,3,0.187
6,3301,NORMATOV Oleg ,Sep 04 1981 ,2008,M,H,R1,2,0.177
7,1448,GRABUSIC Jurica ,Mar 28 1983 ,2008,M,H,R1,7,0.207
1,3176,HARPER Dawn  ,Jun 14 1984  ,2008,F,H,F,6,0.193
2,1074,McLELLAN Sally ,Sep 19 1986 ,2008,F,H,F,3,0.138
3,1304,LOPES-SCHLIEP Priscilla ,Aug 26 1982 ,2008,F,H,F,8,0.174
4,3147,CHERRY Damu ,Nov 29 1977 ,2008,F,H,F,7,0.239
5,2154,ENNIS-LONDON Delloreen ,Mar 05 1975 ,2008,F,H,F,5,0.151
6,2155,FOSTER-HYLTON Bridgitte ,Nov 07 1974 ,2008,F,H,F,9,0.167
7,3188,JONES Lolo ,Aug 05 1982 ,2008,F,H,F,4,0.185
8,1792,CLAXTON Sarah ,Sep 23 1979 ,2008,F,H,F,2,0.163
1,3147,CHERRY Damu  ,Nov 29 1977  ,2008,F,H,S,8,0.189
2,3176,HARPER Dawn ,Jun 14 1984 ,2008,F,H,S,7,0.191
3,2155,FOSTER-HYLTON Bridgitte ,Nov 07 1974 ,2008,F,H,S,4,0.162
4,1792,CLAXTON Sarah ,Sep 23 1979 ,2008,F,H,S,3,0.145
5,2161,DIXON Vonnette ,Nov 26 1975 ,2008,F,H,S,5,0.237
6,1758,OKORI Reina Flor ,May 02 1980 ,2008,F,H,S,2,0.153
1,3188,JONES Lolo  ,Aug 05 1982  ,2008,F,H,S,7,0.172
2,2154,ENNIS-LONDON Delloreen ,Mar 05 1975 ,2008,F,H,S,5,0.145
3,1304,LOPES-SCHLIEP Priscilla ,Aug 26 1982 ,2008,F,H,S,6,0.159
4,1074,McLELLAN Sally ,Sep 19 1986 ,2008,F,H,S,9,0.14
5,1593,ONYIA Josephine Nnkiruka ,Jul 15 1986 ,2008,F,H,S,4,0.203
6,2591,TRYWIANSKA Aurelia ,May 09 1976 ,2008,F,H,S,3,0.118
7,1920,NYTRA Carolin ,Feb 26 1985 ,2008,F,H,S,2,0.144
8,3032,YANIT Nevin ,Feb 16 1986 ,2008,F,H,S,8,0.201
1,2155,FOSTER-HYLTON Bridgitte  ,Nov 07 1974  ,2008,F,H,R1,9,0.177
2,3176,HARPER Dawn ,Jun 14 1984 ,2008,F,H,R1,4,0.199
3,2235,PILIPENKO Anastassiya ,Sep 13 1986 ,2008,F,H,R1,8,0.171
4,3005,BARBER Aleesha ,May 16 1987 ,2008,F,H,R1,6,0.175
5,3116,SNIGUR Ievgeniia ,Mar 07 1984 ,2008,F,H,R1,2,0.15
6,1987,FAUSTIN Nadine ,Apr 14 1976 ,2008,F,H,R1,7,0.16
7,2016,ERAWATI Dedeh ,May 25 1980 ,2008,F,H,R1,3,0.176
1,3188,JONES Lolo  ,Aug 05 1982  ,2008,F,H,R1,7,0.16
2,1464,TEJEDA Anay ,Apr 03 1983 ,2008,F,H,R1,5,0.158
3,1758,OKORI Reina Flor ,May 02 1980 ,2008,F,H,R1,2,0.175
4,2534,VUKICEVIC Christina ,Jun 18 1987 ,2008,F,H,R1,3,0.155
5,2753,DEKTYAREVA Tatiana ,May 08 1981 ,2008,F,H,R1,8,0.209
6,2230,IVONINSKAYA Natalya ,Feb 22 1985 ,2008,F,H,R1,4,0.166
7,2518,AUGUSTUS Olutoyin ,Dec 24 1979 ,2008,F,H,R1,9,0.17
8,1990,BERNARDEZ Jeimmy Julissa ,Sep 03 1986 ,2008,F,H,R1,6,0.207
1,2154,ENNIS-LONDON Delloreen  ,Mar 05 1975  ,2008,F,H,R1,8,0.142
2,1074,McLELLAN Sally ,Sep 19 1986 ,2008,F,H,R1,2,0.136
3,1792,CLAXTON Sarah ,Sep 23 1979 ,2008,F,H,R1,4,0.166
4,2754,KONDAKOVA Yulia ,Dec 04 1981 ,2008,F,H,R1,7,0.193
5,1316,WHYTE Angela ,May 22 1980 ,2008,F,H,R1,5,0.153
6,1498,ARENCIBIA Yenima ,Dec 25 1984 ,2008,F,H,R1,3,0.186
7,1930,RENTOUMI Flora ,Sep 11 1976 ,2008,F,H,R1,6,0.172
8,2014,VARI Edit ,May 31 1975 ,2008,F,H,R1,9,0.175
1,2161,DIXON Vonnette  ,Nov 26 1975  ,2008,F,H,R1,3,0.186
2,1304,LOPES-SCHLIEP Priscilla ,Aug 26 1982 ,2008,F,H,R1,4,0.13
3,3147,CHERRY Damu ,Nov 29 1977 ,2008,F,H,R1,5,0.23
4,1920,NYTRA Carolin ,Feb 26 1985 ,2008,F,H,R1,9,0.189
5,2752,ANTONOVA Aleksandra ,Mar 24 1980 ,2008,F,H,R1,7,0.158
6,2049,O'ROURKE Derval ,May 28 1981 ,2008,F,H,R1,8,0.152
7,1213,MACHADO Maila ,Jan 22 1981 ,2008,F,H,R1,6,0.178
8,2966,ALBOUZA Fadwa ,Jan 14 1990 ,2008,F,H,R1,2,0.262
1,1593,ONYIA Josephine Nnkiruka  ,Jul 15 1986  ,2008,F,H,R1,4,0.166
2,2951,KALLUR Susanna ,Feb 16 1981 ,2008,F,H,R1,9,0.194
3,3032,YANIT Nevin ,Feb 16 1986 ,2008,F,H,R1,8,0.186
4,2591,TRYWIANSKA Aurelia ,May 09 1976 ,2008,F,H,R1,2,0.181
5,2119,CATTANEO Micol ,May 14 1982 ,2008,F,H,R1,3,0.179
6,1536,SKROBAKOVA Lucie ,Jan 04 1982 ,2008,F,H,R1,6,0.186
7,1164,PAPLAUSKAYA Katsiaryna ,May 07 1987 ,2008,F,H,R1,5,0.173
8,2932,BOBKOVA Miriam ,Mar 02 1979 ,2008,F,H,R1,7,0.23
